Speaker_ID,Start_Time,End_Time,Duration_Seconds,Word_Count,Confidence,Reason,Content
1965,2025-08-18T17:22:00.616,2025-08-18T17:22:03.666,0.75,15,high,long pause (3.2s),"spatial distribution of the applications to the program, and I think it's great, it shows"
1966,2025-08-18T17:22:06.649,2025-08-18T17:22:12.299,1.25,25,high,long pause (3.0s),"it's not lined up along the Rio Grande corridor, we're reaching out to the east and west, north and south in New Mexico were capturing."
1967,2025-08-18T17:22:15.449,2025-08-18T17:22:17.399,0.5,9,high,long pause (3.1s),"rangelands, the rancher aspect was very important for this"
1968,2025-08-18T17:22:19.416,2025-08-18T17:22:20.799,0.75,10,high,long pause (2.0s),"program and farmers, um, throughout the state of New Mexico."
1969,2025-08-18T17:22:23.616,2025-08-18T17:22:23.866,0.25,5,high,long pause (2.8s),The numbers you might notice
1970,2025-08-18T17:22:26.983,2025-08-18T17:22:27.233,0.25,5,high,long pause (3.1s),25.48 for example. That's just
1971,2025-08-18T17:22:30.949,2025-08-18T17:22:31.199,0.25,6,high,long pause (3.7s),"uh the year 2025, and that's"
1972,2025-08-18T17:22:33.683,2025-08-18T17:22:34.533,0.5,8,high,long pause (2.5s),number 48 in our stack of 61 applications.
1973,2025-08-18T17:22:38.649,2025-08-18T17:22:42.266,1.0,20,high,long pause (4.1s),And I might point out we just reviewed those this morning and we'll be conti conducting the panels more tomorrow.
1974,2025-08-18T17:22:45.449,2025-08-18T17:22:46.599,0.75,7,high,long pause (3.2s),Here are the applications by category. um
1975,2025-08-18T17:22:49.249,2025-08-18T17:22:57.399,1.25,24,high,long pause (2.6s),"so here I'll just name those categories, 12345, and then give some detail what it means. Number one, gates distribution and delivery systems, we"
1976,2025-08-18T17:22:59.416,2025-08-18T17:22:59.666,0.25,4,high,long pause (2.0s),"received 15 proposals, shade"
1977,2025-08-18T17:23:02.649,2025-08-18T17:23:02.899,0.25,5,high,long pause (3.0s),"balls and tanks, 12 proposals,"
1978,2025-08-18T17:23:05.183,2025-08-18T17:23:07.133,0.5,7,high,long pause (2.3s),"modern irrigation, 9 proposals. Assacia and watershed"
1979,2025-08-18T17:23:09.783,2025-08-18T17:23:10.033,0.25,4,high,long pause (2.6s),restoration 9 proposals. Solar
1980,2025-08-18T17:23:12.683,2025-08-18T17:23:13.533,0.5,8,high,long pause (2.6s),pumps and systems 7 proposals and 9 other
1981,2025-08-18T17:23:15.516,2025-08-18T17:23:15.766,0.25,7,medium,medium pause (2.0s) + speech pattern,So what do those things mean for
1982,2025-08-18T17:23:18.116,2025-08-18T17:23:18.366,0.25,3,high,long pause (2.4s),water resilience and
1983,2025-08-18T17:23:21.149,2025-08-18T17:23:21.399,0.25,1,high,long pause (2.8s),efficiency
1984,2025-08-18T17:23:24.749,2025-08-18T17:23:29.133,1.0,18,high,long pause (3.4s),"gates and distribution, these are essential for delivering water. For example, typically you have a head gate, you"
1985,2025-08-18T17:23:31.149,2025-08-18T17:23:31.399,0.25,6,high,long pause (2.0s),manually open it and over could
1986,2025-08-18T17:23:33.416,2025-08-18T17:23:34.366,0.5,12,high,long pause (2.0s),be days you the water flows out from your head gate to.
1987,2025-08-18T17:23:36.916,2025-08-18T17:23:39.699,0.75,17,high,long pause (2.5s),"irrigate your field. If you use gates and pipes, you can get that water out rapidly. It's"
1988,2025-08-18T17:23:42.649,2025-08-18T17:23:46.799,1.25,15,high,long pause (3.0s),"more efficient and enhances resilience of the irrigation network. Number 2, shade balls. These are."
1989,2025-08-18T17:23:50.683,2025-08-18T17:23:52.899,0.5,9,high,long pause (3.9s),great because they just reduce evaporation to the atmosphere
1990,2025-08-18T17:23:55.216,2025-08-18T17:23:55.466,0.25,7,high,long pause (2.3s),"and save water, so you see in"
1991,2025-08-18T17:23:58.683,2025-08-18T17:24:00.899,0.5,9,high,long pause (3.2s),"this picture, the shade covered drinking trough is reducing"
1992,2025-08-18T17:24:02.949,2025-08-18T17:24:04.666,0.75,9,high,long pause (2.0s),"evaporation, also improving water quality and limiting algal growth."
1993,2025-08-18T17:24:07.549,2025-08-18T17:24:07.799,0.25,4,high,long pause (2.9s),"Modern irrigation, of course."
1994,2025-08-18T17:24:11.416,2025-08-18T17:24:11.666,0.25,5,high,long pause (3.6s),flood irrigation has the benefit
1995,2025-08-18T17:24:13.916,2025-08-18T17:24:14.732,0.5,6,high,long pause (2.2s),of recharging aquifers and leaching salts.
1996,2025-08-18T17:24:19.249,2025-08-18T17:24:25.666,1.0,21,high,long pause (4.5s),"but with less water, the same yield can be reached with less water using drip or efficient irrigation that delivers water"
1997,2025-08-18T17:24:28.949,2025-08-18T17:24:33.432,0.75,12,high,long pause (3.3s),"directly to the plant roots, saving water. Assean watershed restoration. These projects"
1998,2025-08-18T17:24:36.616,2025-08-18T17:24:47.132,2.0,37,high,long pause (3.2s),"build resilience by helping farms and communities adapt to drought and climate challenges, these just show some of the receiving waters in Asakias and rivers. These we're talking about projects that maintain storage on the landscape, reduce"
1999,2025-08-18T17:24:51.249,2025-08-18T17:24:51.499,0.25,4,high,long pause (4.1s),"erosion, um, increase forage."
2000,2025-08-18T17:24:54.649,2025-08-18T17:24:57.399,0.75,11,high,long pause (3.1s),"and solar pumps and systems, these provide a reliable, cost-effective, environmentally"
2001,2025-08-18T17:24:59.849,2025-08-18T17:25:00.099,0.25,6,high,long pause (2.5s),"friendly way to pump water, um."
2002,2025-08-18T17:25:02.982,2025-08-18T17:25:03.232,0.25,3,high,long pause (2.9s),reducing carbon emissions.
2003,2025-08-18T17:25:06.649,2025-08-18T17:25:11.666,1.25,18,high,long pause (3.4s),"helping mitigate effects of climate change and drought, and run by solar energies, so of course. saving energy"
2004,2025-08-18T17:25:15.716,2025-08-18T17:25:15.966,0.25,5,high,long pause (4.0s),"So finally, we'll use the"
2005,2025-08-18T17:25:19.349,2025-08-18T17:25:21.732,0.5,12,high,long pause (3.4s),500k to run the entire program and also provide a water impact
2006,2025-08-18T17:25:24.916,2025-08-18T17:25:28.232,0.75,17,high,long pause (3.2s),"assessment. So this is the phase two of the program that'll be continued through June 30th, and"
2007,2025-08-18T17:25:32.916,2025-08-18T17:25:34.332,0.75,9,high,long pause (4.7s),NMWI with researchers at New Mexico State University. um
2008,2025-08-18T17:25:37.716,2025-08-18T17:25:39.499,0.5,9,high,long pause (3.4s),we'll assess the projects in terms of water efficiency
2009,2025-08-18T17:25:42.849,2025-08-18T17:25:43.099,0.25,4,high,long pause (3.4s),"and resilience, maintaining the"
2010,2025-08-18T17:25:45.149,2025-08-18T17:25:56.132,2.0,31,high,long pause (2.0s),"water supply and making farms and ranches able to function through drought. and some devices will be installed at these project locations, examples, 5 m, pressure transducers, etc. So we hope"
2011,2025-08-18T17:25:59.682,2025-08-18T17:26:01.666,0.5,12,high,long pause (3.5s),by June 30th to have not a network of great projects and.
2012,2025-08-18T17:26:05.316,2025-08-18T17:26:06.232,0.5,9,high,long pause (3.6s),an assessment of how much water these have saved.
2013,2025-08-18T17:26:08.682,2025-08-18T17:26:13.399,1.0,16,high,long pause (2.5s),"how many ranches and acres or and watersheds are participating, and the increase in agricultural production"
2014,2025-08-18T17:26:15.782,2025-08-18T17:26:17.666,0.75,7,high,long pause (2.4s),efficiency and economic water use efficiency. So
2015,2025-08-18T17:26:22.616,2025-08-18T17:26:22.866,0.25,5,high,long pause (5.0s),will be announcing the project
2016,2025-08-18T17:26:25.216,2025-08-18T17:26:26.499,0.75,9,high,long pause (2.4s),recipients August 29th and hope to have some. um.
2017,2025-08-18T17:26:29.116,2025-08-18T17:26:32.132,0.75,14,high,long pause (2.6s),great information for you as this project goes along and there's my contact information.
2018,2025-08-18T17:26:33.716,2025-08-18T17:26:33.966,0.25,4,medium,medium pause (1.6s) + speech pattern; thank you transition,Thank you very much
2019,2025-08-18T17:26:39.849,2025-08-18T17:26:40.399,0.5,8,high,long pause (5.9s); thank you transition,"Thank you. OK, going on to Debbie Hughes."
2020,2025-08-18T17:26:43.216,2025-08-18T17:26:43.466,0.25,5,high,long pause (2.8s); thank you transition,"Thank you, Madam Chair, members"
2021,2025-08-18T17:26:44.649,2025-08-18T17:26:45.666,0.5,13,medium,formal introduction,"of the committee. I'm going to be really short, but I've got my"
2022,2025-08-18T17:26:47.782,2025-08-18T17:26:49.466,0.5,8,high,long pause (2.1s),"farmer and rancher hat on today. So, um,"
2023,2025-08-18T17:26:52.816,2025-08-18T17:26:54.866,0.5,13,high,long pause (3.4s),"if um if you're a farmer or a rancher, you watch the weather,"
2024,2025-08-18T17:26:56.916,2025-08-18T17:27:19.632,4.0,88,high,long pause (2.0s),"you check the weather, you worry about the weather more than any other occupation, and, uh, one way you can tell if they're farmer ranchers how many weather apps they've actually got on their phones because they're following it all the time. See, see if there's a storm. Um, ranchers and farmers in, in a desert state like New Mexico, sometimes it's, it feels like it's 1 or 2 years out that you're gonna go broke because there's just not enough, enough water. Um, our ranch in the"
2025,2025-08-18T17:27:21.682,2025-08-18T17:27:21.932,0.25,4,high,long pause (2.0s),Guadalupe Mountains last year
2026,2025-08-18T17:27:24.616,2025-08-18T17:27:33.699,1.5,39,high,long pause (2.7s),"just didn't receive water. We didn't catch water in our dirt tanks. We didn't make grass, um, my son had to sell most of the cattle. Now, as you saw on Dr. Du Bois's thing, we're in the 8"
2027,2025-08-18T17:27:37.116,2025-08-18T17:27:49.399,2.25,55,high,long pause (3.4s),"to 10 inch rainfall, but lots of grass, all our tanks are full of water and we have just a few cows up there because he had to sell the cows. And of course now we worry about whether or not we're gonna have a fire danger because we've, we're making so much uh fuel,"
2028,2025-08-18T17:27:51.449,2025-08-18T17:27:55.699,1.0,20,high,long pause (2.0s),"um, but the this weather stations that he talked about are really critical um to ranchers being able to be"
2029,2025-08-18T17:27:58.649,2025-08-18T17:28:17.766,3.25,69,high,long pause (3.0s),"sustainable. Um, the USDA drought Insurance Program is a lifesaver, especially in really dry years. And so these weather stations give us the data that we really need. I think before they did this, um, the closest to our ranch was like a weather station in Riodoso and maybe one in Midland, like it was that far away, so we didn't really reflect what was going on in the"
2030,2025-08-18T17:28:20.682,2025-08-18T17:28:39.932,3.75,71,high,long pause (2.9s),"Guadalupe Mountains. Um, so, you know, it's exciting to hear we've got this all on the ground, but the state legislature needs to keep funding the operation of them because there's gonna be all kinds of things to fix them and, and keep running the program. And then this new water conservation program. I'm really, really excited about it. It was desperately needed in New Mexico um, installing tools like the"
2031,2025-08-18T17:28:41.182,2025-08-18T17:28:53.332,2.25,49,medium,formal introduction,"shade balls, which I'm very familiar with because the soil and water districts are very involved, but even solar panels on your wells and water tanks, um, a lot of that stuff is expensive and, and the, you know, farmers and ranchers can't afford some of this. So these"
2032,2025-08-18T17:28:56.682,2025-08-18T17:29:03.766,1.25,28,high,long pause (3.4s),"grants and working with WRI, um, are really gonna help us with practices that help the farmers and ranchers be sustainable and maybe, maybe they even might be"
2033,2025-08-18T17:29:07.116,2025-08-18T17:29:08.032,0.5,11,high,long pause (3.4s),"profitable in a year or so, but, uh, we've also got"
2034,2025-08-18T17:29:10.649,2025-08-18T17:29:34.966,4.0,88,high,long pause (2.6s),"issues with our rivers being choked with non-native species are forests are just waiting for the next catastrophic fire or flood, and I guess one of the thing I wanna say about agriculture because people are always saying, oh you use all the water. Well, if you're a rancher, you grow grass. That's what you grow. If you're a farmer, you have crops, and really you're only using the amount of water that your crop takes. The rest of it is going back into the system. So we're"
2035,2025-08-18T17:29:37.116,2025-08-18T17:29:43.399,1.25,28,high,long pause (2.1s),"really not using all the water. We are growing the food that needs the water, but I also wanna give um Tom Patterson who's the incoming um Callior's"
2036,2025-08-18T17:29:46.682,2025-08-18T17:29:52.865,1.5,26,high,long pause (3.3s),"president, um, kudos for this because he actually is the one that recommended to the governor the desperate need for this water conservation program and um"
2037,2025-08-18T17:29:56.615,2025-08-18T17:30:14.199,3.25,77,high,long pause (3.8s),"this, I think this helps us to be able to help the state with our water issues if we're able to monitor this and, and be more conservative. We would like to see this program, uh, funded at 10 million next year. As you can see, he's already had that kind of request and there was a super short turnaround for the grant, so I think we could have $20 million worth of requests pretty easily, um."
2038,2025-08-18T17:30:16.982,2025-08-18T17:30:26.899,1.75,37,high,long pause (2.8s),"but we also need these weather stations so that we can continue to operate and if we want our locally grown food, we want our farmers and ranchers to participate in regenerative agriculture, um, this is really"
